year,gp,driver,sector_id,initial_SoC,converged,v_max_solved_ms,v_max_solved_kph,n_intervals_above_355kph,env_perm_err_W
2025,Italian Grand Prix,STR,9,0.6,True,98.93587505599838,356.16915020159416,18,2050.414590650237
2025,Italian Grand Prix,STR,9,0.7000000000000001,True,98.93600082608671,356.16960297391216,18,2050.24821353357
2025,Italian Grand Prix,STR,9,0.8,True,98.93576186807022,356.16874272505277,18,2050.075886140662
2025,Italian Grand Prix,STR,9,0.9,True,98.93575884278175,356.1687318340143,18,2050.1057340639236
2025,Italian Grand Prix,STR,9,1.0,True,98.9357524284814,356.168708742533,18,2050.146009805557
2025,Las Vegas Grand Prix,NOR,15,0.1,True,89.00675488383011,320.4243175817884,0,
2025,Las Vegas Grand Prix,NOR,15,0.2,True,90.43607762537765,325.56987945135955,0,
2025,Las Vegas Grand Prix,NOR,15,0.30000000000000004,True,92.30543312272532,332.29955924181115,0,
2025,Las Vegas Grand Prix,NOR,15,0.4,True,94.62415112431812,340.6469440475452,0,
2025,Las Vegas Grand Prix,NOR,15,0.5,True,97.42120211390262,350.71632761004946,0,
2025,Las Vegas Grand Prix,NOR,15,0.6,True,98.54679175087047,354.7684503031337,0,
2025,Las Vegas Grand Prix,NOR,15,0.7000000000000001,True,98.54894041867615,354.7761855072342,0,
2025,Las Vegas Grand Prix,NOR,15,0.8,True,98.54809623884115,354.7731464598282,0,
2025,Las Vegas Grand Prix,NOR,15,0.9,True,98.54843965104257,354.7743827437533,0,
2025,Las Vegas Grand Prix,NOR,15,1.0,True,98.54675013167136,354.7683004740169,0,
2024,Japanese Grand Prix,NOR,14,0.1,True,92.07471897946266,331.4689883260656,0,
2024,Japanese Grand Prix,NOR,14,0.2,True,96.56359542616545,347.6289435341956,0,
2024,Japanese Grand Prix,NOR,14,0.30000000000000004,True,96.70464991982236,348.1367397113605,0,
2024,Japanese Grand Prix,NOR,14,0.4,True,96.70186834222193,348.12672603199894,0,
2024,Japanese Grand Prix,NOR,14,0.5,True,96.70283709488444,348.130213541584,0,
2024,Japanese Grand Prix,NOR,14,0.6,True,96.70302555160154,348.1308919857656,0,
2024,Japanese Grand Prix,NOR,14,0.7000000000000001,True,96.70103217238423,348.12371582058324,0,
2024,Japanese Grand Prix,NOR,14,0.8,True,96.70432900027133,348.13558440097677,0,
2024,Japanese Grand Prix,NOR,14,0.9,True,96.7037161320979,348.13337807555246,0,
2024,Japanese Grand Prix,NOR,14,1.0,True,96.7027717796714,348.12997840681703,0,
2024,British Grand Prix,LEC,7,0.1,True,92.64991657210486,333.5396996595775,0,
2024,British Grand Prix,LEC,7,0.2,True,95.01319001542043,342.04748405551356,0,
2024,British Grand Prix,LEC,7,0.30000000000000004,True,97.95637356895051,352.6429448482219,0,
2024,British Grand Prix,LEC,7,0.4,True,98.55396701089282,354.7942812392142,0,
2024,British Grand Prix,LEC,7,0.5,True,98.55384972742493,354.7938590187298,0,
2024,British Grand Prix,LEC,7,0.6,True,98.5539509177175,354.794223303783,0,
